776	-1.5604,-0.16366,0.82997,-0.31344,0.26431,-0.80867,1.0586,-0.56843,1.5992,-1.3682,0.1128,1.7098,0.91517,0.40574,0.3703,-0.2738,-0.89514,0.22384,1.2827,-0.37853,0.0012929,-0.52359,-0.29194,-0.58895,-2.0286
777	0.66717,0.22424,1.7877,1.1057,-2.1928,0.44139,-4.1215,-1.3628,-0.37501,-0.4241,0.15241,2.2717,1.6518,-0.46295,0.67643,-1.9615,0.69659,2.2646,1.8224,-0.061632,-0.24622,-0.022745,-1.1072,-0.73641,-0.69805
778	0.74038,-0.31542,-0.71443,0.58057,0.54053,0.49369,-0.46082,-0.70541,-0.53387,1.4586,-0.16076,0.73207,1.5987,0.7585,0.35871,-0.29361,-0.61366,-0.091107,1.567,-0.57209,0.51147,-0.21236,-0.4397,-0.81767,-0.23708
779	0.53879,-0.61649,-0.90566,-0.13,-1.5983,-0.31801,-0.56079,-2.2483,0.33497,0.97477,0.080034,0.70932,0.21874,-0.20768,0.79569,-0.091251,0.53579,1.1523,1.41,-0.4237,-0.57643,-0.24665,-0.55176,-0.49038,-1.2468
780	-0.63052,1.2194,0.55016,-0.035063,0.37909,-0.82525,-0.91524,-0.77688,0.90956,-0.57349,-0.69696,0.78355,0.52273,-0.3596,-0.20937,0.69325,0.81804,-0.57415,0.8637,0.67365,0.2149,0.83007,0.49549,0.23008,-0.94566
781	-0.84245,-0.85498,0.33199,-1.0471,0.12675,-0.23167,-0.82259,0.41781,1.1864,-0.070432,-1.1767,1.0049,1.0588,0.78757,0.7974,0.54526,0.99955,0.085625,-0.056042,-0.90022,0.92701,1.2752,-0.45294,0.47794,-1.2659
782	0.19598,0.48014,0.82457,-0.88406,1.4053,0.58305,-1.3952,1.1046,0.44804,-0.82788,1.4089,-2.1012,-0.95507,0.48721,-0.094632,-0.22516,0.64567,0.51174,0.78087,0.26645,-0.68846,-2.0813,0.34883,-0.76418,0.89884
783	-0.089402,0.42065,-0.96984,-0.064086,-0.26614,-1.2677,-1.3646,-0.67484,-0.23998,-0.53465,0.21308,-0.61113,2.4509,0.68486,1.2048,-1.1669,-1.3098,1.0046,1.7574,-2.0867,1.861,1.9451,-0.94484,-0.12472,-1.4926
784	-0.38368,0.72714,0.37054,-0.45775,-0.58715,-0.50502,-0.90484,-1.6327,0.44795,-1.0766,-0.87748,-0.34072,0.43619,-0.24534,0.29878,0.35887,0.14219,-0.23283,0.33669,0.79361,0.12827,0.50203,-0.18466,0.38156,-0.87798
785	2.1964,2.0724,-1.7913,-2.4449,2.3073,-1.4078,-1.1418,-1.0622,2.1189,-0.37828,0.11735,1.7206,0.73552,-1.7464,0.094223,-0.55183,-0.2813,2.0428,1.5136,1.0823,0.11166,0.82934,-0.4787,-0.47503,0.97578
786	-0.73647,1.0667,-1.0191,1.2615,-0.52381,-0.41413,-0.041821,-2.0408,-0.32049,0.48403,-0.72214,0.47128,-1.6096,-0.91534,0.12146,0.55324,-1.0774,0.65668,1.2732,-0.53241,-0.18204,0.29836,-1.4535,-0.79654,-0.91644
787	-0.059371,-0.073026,0.38272,-0.43958,-0.38147,0.024696,-0.77414,-0.86089,1.7892,-0.4451,0.11703,0.5979,1.4762,0.72316,0.61382,-0.10831,-1.6852,1.0459,0.15423,-0.036387,-0.82288,-0.75119,1.2562,0.24513,-0.1974
788	-1.8573,1.4877,-0.082657,-0.85077,-1.0787,-1.1964,-0.066726,-0.42559,-1.1124,-2.0148,-1.7047,-0.53362,1.0094,-1.3274,1.497,0.53649,0.92683,-0.076434,0.75957,0.86926,-1.8848,-0.24954,0.67083,0.123,0.70722
789	-0.75441,-0.16209,0.89008,0.076533,-0.40207,-1.1637,-1.8254,-0.74327,0.84892,-0.89924,-0.48685,-0.19827,0.83647,-1.243,-0.3971,0.64312,-0.53643,0.71271,1.4658,-0.49083,-0.49594,0.99912,1.9449,0.40876,-0.75824
790	-0.54363,0.76213,-2.6368,1.1394,-0.71329,0.40217,-1.4258,-1.2336,1.3888,-1.2267,-0.46558,-0.6374,1.0602,0.077002,0.21263,0.78422,-0.0054875,-0.75234,0.44622,0.22813,1.2969,-0.52336,-0.30491,0.0077549,-0.12358
791	-2.6693,-1.364,1.6513,0.61974,-0.99004,0.069793,-2.0572,-1.0664,1.0472,-1.0889,0.13508,-0.24767,0.094055,-1.7354,-0.26869,-0.020914,-0.23901,-0.1286,1.1811,1.0695,1.2183,1.9338,-0.42097,-0.87337,0.22504
792	-1.4028,-1.0008,0.34526,-0.01227,-1.0175,1.0751,1.0901,-0.21029,-0.75738,0.050974,-0.00015182,-0.84074,2.4194,0.32749,-0.85416,1.4239,0.66567,0.4935,1.2975,-0.20099,1.9996,0.95724,-0.2676,0.53003,-0.28654
793	-1.1738,3.0841,1.5922,1.2297,-0.5417,0.31764,0.64994,-1.4861,-0.066848,-1.557,0.75517,1.8155,1.5989,0.46606,-0.30307,-0.42868,0.72655,-0.90187,2.6996,-1.1147,0.22475,0.67759,0.49942,-0.59117,-2.0762
794	-2.6612,-0.41178,1.46,-0.9508,-1.0461,-1.4662,-0.54938,-1.2405,2.3903,-1.298,0.28116,0.13237,0.11867,0.83688,0.86736,-1.0998,-0.13233,1.0349,0.60111,0.42614,-2.3295,0.53966,-1.0801,-1.5487,0.018982
795	-0.41805,0.48099,0.13359,-0.49913,0.76952,0.1076,-2.4916,-1.1771,-0.19329,-2.1502,-0.28255,-0.13274,1.1728,-0.10969,-0.1032,0.1149,1.0453,-0.3864,2.1369,0.71799,-0.21295,0.00016859,-0.62444,0.38282,-0.81529
796	-0.49838,0.030637,0.98032,0.79281,0.13049,-0.13917,0.37114,-3.5241,0.56646,-1.2731,0.37134,-0.67929,-0.22115,-1.2278,0.11763,-0.17783,0.28966,-0.38404,0.29739,1.2042,0.0043106,0.14265,-0.93289,-0.4391,0.31745
797	0.044329,-0.66035,-0.605,0.50652,1.6528,-0.42515,-1.8145,-0.5557,0.25053,-0.046385,-2.3116,1.7382,1.9128,0.2954,0.31789,0.19551,-1.7902,1.1839,0.023218,-0.41188,1.0872,-1.4046,0.051318,0.27628,-0.19284
798	0.016707,-0.75145,0.02564,0.89218,0.010605,0.20931,0.1924,-2.7452,0.65044,-0.07509,-0.19294,0.61719,0.8912,0.6255,-0.24875,1.2751,-0.87738,1.3081,0.041565,0.17546,-0.26476,-0.030084,-0.44908,-0.015656,-1.2713
799	-3.9194,-0.096954,1.1123,0.89963,-1.6946,3.2592,0.50931,-0.30652,-2.1434,-0.41668,-4.3267,-0.54007,1.598,0.16271,-0.52172,0.54215,0.89778,1.3296,1.8844,-2.3939,2.1216,0.53364,-2.9183,0.30207,-2.2269
800	-1.2406,0.93912,-0.3909,-0.21612,0.51152,-1.0869,-1.2797,-0.94545,0.14796,-1.006,0.2663,-0.13593,0.71855,0.19528,0.5742,0.85122,1.5069,-0.79165,-0.88926,1.276,-0.017512,0.66582,1.0387,0.025844,-0.65819
801	-0.54278,1.2159,0.068279,0.62657,0.29788,0.10486,0.12715,-1.3586,2.3265,-0.42661,-1.8781,0.5903,1.215,-0.79656,2.1837,-0.54166,0.1585,-1.0109,0.61005,-0.18913,0.85644,-1.571,1.7254,1.4312,0.68235
802	-0.60438,1.328,0.024161,0.47019,0.7524,-0.16421,0.47113,-1.5616,-0.60895,-0.91928,0.19793,0.48138,-2.5078,0.60282,-0.039434,-0.40979,-0.21375,-0.0052352,-0.201,-1.143,-0.56626,-0.11808,-0.20526,-0.29415,-1.7211
803	-1.4588,0.3475,-0.38787,-0.29992,0.36168,-0.1197,0.53145,-1.9608,-0.0036664,0.19066,0.20287,1.1801,1.5984,-1.0372,0.61636,0.23333,0.76064,0.10456,1.5111,0.43322,0.67006,0.64327,0.018157,0.35097,-0.096948
804	-1.7526,1.2277,0.027498,0.60922,0.15231,2.6129,-0.081787,-1.4068,2.4112,-1.182,0.9049,1.1321,0.24183,-0.37139,-1.4177,0.63354,-0.78357,-0.39273,0.23786,-1.364,0.21635,-1.7412,1.5531,-1.3266,0.50009
805	0.55703,0.30137,0.39814,0.6929,0.95602,-1.2324,-0.87371,-0.51445,1.0257,-2.3348,-1.0268,-0.31487,-0.35454,-1.5092,-0.031224,-0.48793,0.093508,0.42429,1.5414,-0.25304,0.89499,2.1902,0.37942,-0.5512,0.57292
806	-0.53517,0.18662,-0.99408,0.57683,0.47171,-1.2543,-0.050161,-1.6974,0.48923,1.3015,-0.75908,0.51565,1.9256,1.5259,0.38144,1.477,0.63118,0.32651,0.14335,0.1436,0.53864,1.0341,0.2911,0.36803,-0.53976
807	-0.38981,0.40452,0.82563,-0.77674,0.83251,0.63252,0.16125,-0.31986,-0.18413,0.012959,0.44592,2.4007,0.87912,2.321,-0.64078,-1.2604,0.62391,1.0756,0.038802,0.55474,0.25242,-0.26322,-0.56027,-0.4363,-0.46203
808	1.6088,3.0196,0.030605,-0.27289,-0.17019,1.0985,-1.3357,-1.9756,2.7747,-1.9429,2.2221,-0.27904,0.68222,0.35215,-0.28882,1.8678,2.6731,-0.77466,1.6316,1.9007,-1.1881,-1.0585,0.46098,-2.0141,-1.1538
809	0.61932,1.0854,1.4524,-1.0369,0.57588,-0.61889,-1.4065,-0.017211,0.13222,-2.5053,-2.1143,1.5393,-1.2602,0.3842,-1.9424,2.0697,-1.5998,1.0417,1.1529,0.25763,0.0020706,0.86309,0.88359,0.15859,-1.3003
810	0.15799,-0.47183,-0.20783,0.1689,0.16339,1.1703,-0.46863,0.87729,0.94625,0.66217,-0.13465,1.22,0.90208,-0.42127,-0.69119,-0.092352,0.64279,0.25124,0.92736,-0.085443,0.064994,1.6181,-1.7373,-0.39212,-1.0677
811	-0.86611,-0.095017,-1.1864,1.0356,-1.16,-0.35959,-0.57407,-2.0146,0.76586,-0.79601,-0.17424,0.348,1.769,-1.6214,-0.7032,0.44648,0.27916,-1.3322,0.6839,1.4758,-0.75397,0.61683,-2.4868,0.82039,0.80707
812	-0.74824,1.1965,-0.12878,0.6181,0.81731,0.57342,-1.807,-1.8863,0.24155,-0.18052,-0.59784,-0.35615,0.48653,-0.19756,-0.20951,0.92987,-0.49587,0.046142,0.34183,-0.10242,0.54135,1.0142,-1.8595,-1.0221,-1.455
813	-0.2593,1.1234,-0.56182,0.19649,0.8447,-1.1413,-1.5385,-0.62056,0.45971,-0.99718,-0.75402,-0.61619,-0.97165,0.029518,1.657,0.26117,1.4544,2.0353,1.5742,0.45508,0.23518,0.79637,-0.26805,-1.4153,-0.2333
814	-0.97846,0.36245,-0.62848,0.6974,0.27633,-0.1229,-1.9489,-1.6535,-0.10733,0.24841,-0.085205,0.40028,0.40969,-0.47314,-0.0048289,1.3801,0.013167,0.49967,-0.23892,0.78907,-0.15037,2.3764,-0.64203,-0.91921,-0.52173
815	-0.57348,0.47563,0.2004,-0.095483,-0.15765,-1.0788,-0.61096,-0.85583,-0.34587,0.42401,-0.68289,0.44075,2.0355,-0.13952,0.85702,0.76026,0.21927,0.75204,0.0002119,0.092627,0.23801,0.30411,-0.54237,-0.10725,-1.0318
816	-0.04759,0.65018,1.2074,2.7961,-0.26059,-0.55101,-1.8656,-0.87071,-0.11522,1.1468,0.23764,-0.66571,0.25864,0.14669,-0.56817,0.03135,0.84873,0.27723,-0.11538,-1.5064,-0.047238,1.0431,-1.2382,-0.58731,0.052761
817	-1.391,-0.6469,1.3221,1.8953,0.85702,-2.1061,-0.36363,-0.033168,1.4229,-1.652,0.099825,-0.73656,0.97622,-0.29178,-1.8005,0.65996,-0.12475,0.14861,0.50356,0.066953,-0.3117,0.0048145,0.31527,1.1487,0.36978
818	-0.5655,0.89788,0.048803,0.78861,-1.7764,1.3013,-1.2165,-1.4398,0.21635,0.8757,0.91468,-0.81315,0.4018,0.099463,0.70633,0.17086,0.96723,0.38989,1.8045,-0.33899,-0.23029,-0.5764,-2.0112,-0.68586,-1.6166
819	-0.21739,-1.5863,0.58999,-0.54854,-0.028229,-0.26923,1.0458,-0.45166,0.37228,-0.15932,0.64813,0.6224,0.82356,1.8983,-0.22751,-1.2363,-2.4442,-0.95872,-1.5447,-0.84332,-0.049873,0.13816,-0.93314,-0.97298,-1.3582
820	-1.6087,2.5675,0.47122,0.78033,-0.31234,-0.45975,-0.0093173,-1.1947,0.53233,-1.2741,0.085904,0.080881,1.6378,-0.83794,-1.3382,-0.21317,-0.020404,-0.45749,0.095981,0.30579,0.52679,-0.79208,1.122,0.97351,1.3879
821	0.52558,0.01329,-0.17442,0.016719,0.04311,-0.022575,-1.3541,-1.2244,-0.37898,-1.5557,-0.6852,-0.54543,0.60919,-0.64379,0.30011,0.45407,0.68633,-0.37392,1.7729,1.1626,0.25964,0.67924,-0.65472,0.083179,-0.58687
822	-1.6184,-0.54389,-0.84372,-0.31468,-0.79495,-0.57713,-0.0085085,-0.38006,1.3744,0.25576,-0.74986,0.74943,1.6483,-1.7629,0.58954,1.9263,-0.11085,-0.40644,0.50012,-0.93392,0.2122,0.58189,-0.80412,-1.0943,0.28955
823	-0.75522,0.50415,0.25877,0.35479,-0.55317,-0.68854,-1.4065,-0.6906,-0.3747,-0.81793,-0.74889,-0.079402,0.49277,-0.033934,0.12507,-0.049706,0.34573,-0.28565,0.39171,0.62589,0.63846,0.8561,-0.37555,-0.26264,-0.68598
824	-0.51693,1.7239,-0.39225,0.50169,-0.28372,-1.0083,-0.56077,-1.0949,-0.054227,-0.096717,-0.3902,0.62651,1.1126,-1.5157,1.8741,-0.74449,0.53027,0.22618,0.33405,-0.31483,-0.2524,0.12351,-1.1296,1.3994,0.030608
825	-0.68513,1.4449,-0.62114,0.31473,-0.42535,-0.5386,-0.67404,-1.2803,1.6338,-0.47451,-1.0463,0.61087,1.3674,-0.34139,0.52459,0.64815,0.48563,-0.93877,0.221,-0.012955,-0.42884,0.42965,-0.11714,1.0502,-0.024425
826	-0.77094,-0.94744,-0.62641,-1.0605,-0.52815,0.12864,-0.0453,-1.1625,0.062888,-0.4256,-0.65897,1.4669,1.9345,-0.54561,-0.43107,0.97279,-0.27426,0.23192,0.65899,-0.90463,-0.58113,0.61786,0.73504,-0.15779,0.06008
827	0.26943,-0.076168,-0.93076,0.082773,-0.79134,-0.18049,-1.5679,-1.3492,-0.66937,0.094656,-0.49944,0.63348,-0.44448,-0.38887,1.1476,0.56811,0.5946,2.0517,0.49703,0.62572,-0.77876,0.54368,-0.56669,1.1124,-0.035156
828	-1.8596,0.44498,0.69502,1.5948,-0.14284,-0.23146,-0.76519,-1.9573,0.03451,0.61568,-0.45216,1.3773,-0.70857,-1.1692,0.036884,-0.10355,-0.56615,-0.35459,0.43895,-0.69806,0.28411,0.57956,1.026,-0.5748,-1.6983
829	-1.1771,0.32864,0.46528,-0.97916,0.25164,-1.0041,0.82437,-1.199,0.12466,1.2018,0.0068035,-0.060905,1.5826,0.33638,-0.53844,0.69031,1.4333,-0.41717,0.99047,0.56081,0.18467,-0.3352,0.49566,-0.33067,0.0064943
830	-0.031339,0.019593,0.89917,0.63625,-0.1869,-0.96103,-1.2439,0.1696,0.21067,-1.3629,0.21695,-0.84981,0.68918,0.79665,0.28357,2.0149,0.64151,0.51044,0.77489,0.023017,0.39611,0.51366,1.9377,0.18895,0.13298
831	-0.54386,-0.035416,0.25515,0.61288,-1.1636,0.011935,1.1935,-0.60968,-0.32622,-0.76722,0.044447,0.65877,0.32055,-0.99576,0.65501,0.63884,-0.18363,0.037646,1.385,1.0062,-0.34127,0.92929,-0.27228,-0.46584,0.62326
832	-1.728,-0.28462,-0.64073,-0.98791,0.611,0.58898,0.97918,-1.8182,-0.16795,-0.25389,0.31685,1.1932,1.9969,0.34604,-0.31584,-0.6645,-0.34655,-0.048636,0.23346,-0.49123,-0.80282,-0.013498,1.0088,0.19914,-1.3562
833	0.80545,-0.4226,0.57828,1.7605,0.068552,-0.527,0.24278,-1.2283,0.25717,-2.0431,0.59054,-1.3006,0.48801,0.43768,0.044461,0.23396,-0.19078,1.1402,0.37374,-2.0474,-1.4141,0.13564,-0.3314,0.64337,-0.014753
834	-1.3198,2.7657,1.0522,-0.4248,-0.7576,-0.29189,-1.8561,-0.99562,1.2726,-0.030411,0.29224,0.8076,1.8055,-0.78976,-0.050617,-0.042815,0.86986,0.30797,0.90992,-0.12078,1.6109,-1.0501,1.0306,1.1163,0.44436
835	-0.58426,-0.26777,0.90482,0.73482,-2.6664,-1.0618,0.34054,-0.75006,1.2898,-0.72115,-1.5617,0.69946,0.18305,-0.46562,1.0192,-0.48076,-0.26254,-0.29572,-0.050118,2.8526,-0.34849,2.3735,0.43949,-0.88898,0.65743
836	-1.7605,1.3616,-0.81159,-0.03183,1.5413,1.0197,-0.40035,-0.27549,2.6195,-0.88531,-0.73511,1.6002,1.2788,0.80141,1.1387,0.60652,0.85885,-0.21306,0.82815,-0.022863,0.87948,-1.4598,1.2556,1.4791,-0.88003
837	-1.0282,-0.076425,-0.60637,1.2454,0.61982,-0.61035,-0.96286,-1.6436,-0.26942,0.59585,0.40151,1.8186,1.1973,-0.068183,1.1825,0.57596,-0.20561,-1.5273,-1.1123,0.098345,0.41574,1.6609,1.216,0.22216,-0.18285
838	0.53937,-0.16423,0.36099,-0.59683,1.2953,-0.17274,-2.0305,-1.7694,-0.8545,-0.31969,2.0016,1.0651,1.5511,-0.66314,0.88371,0.39863,-1.937,2.0412,0.1589,-1.1528,1.574,2.2329,-0.84348,0.75948,-3.8695
839	0.2061,-0.81738,-0.46191,0.15099,-0.70675,-0.41544,-0.71921,-2.8841,-0.60296,0.60494,-0.71257,1.0878,-0.36216,-1.2434,0.093398,-1.4828,0.72159,0.48378,-0.17613,0.4207,0.0049942,-0.44365,0.50468,-0.40529,-0.87915
840	-1.3135,1.152,0.86283,0.25326,0.18757,0.48153,-1.0146,-1.0585,0.93923,-0.61402,-0.21198,1.0867,1.9565,0.0042213,-0.45956,-0.1872,0.96074,0.31373,0.79783,0.39828,1.5344,-0.74821,0.70848,-0.29925,0.27464
841	-1.1679,0.17448,0.61422,0.305,1.1422,0.66426,1.3675,-1.045,-1.6617,1.077,-0.55621,0.10755,1.4033,-1.0013,0.058057,0.43513,0.37057,-0.40807,-0.28315,-0.55661,-1.2277,-1.2766,0.81235,-0.59385,-1.3003
842	0.015206,-0.83738,0.47037,-0.80854,0.78869,-0.081118,-1.3046,-0.68136,0.49089,1.0671,0.80855,-0.017897,1.3254,0.098855,-1.0166,1.5641,0.57173,1.2905,-0.75633,0.83612,-0.01448,0.95571,-0.93476,-0.040223,-0.68025
843	-1.0037,0.76548,1.9899,-0.21075,-0.19885,-0.79093,-1.7765,-1.0437,1.3164,-1.2333,0.90544,-0.2056,2.3314,-0.74731,-0.2741,-0.3775,0.92556,-0.87192,0.62893,2.4047,-0.060304,-0.51547,0.093274,0.54622,1.3702
844	1.0366,-0.32113,-0.64195,-1.209,0.32656,0.1232,0.55925,-0.27073,0.42652,0.79148,0.08049,0.61916,1.9011,-0.18537,-0.88013,0.46376,0.33992,0.21326,0.77386,0.36271,0.33799,0.18722,-0.81485,-1.2638,1.0137
845	0.28209,0.64148,1.3014,1.7667,-0.04057,-0.71535,-0.33136,-0.68833,-0.80647,-1.7122,1.1338,-0.74051,1.8155,-0.52987,-0.23971,0.51629,1.9301,-1.2799,1.4019,-0.11886,1.1319,-1.7758,0.4135,0.29733,-0.15786
846	0.27317,0.10661,0.55826,-0.95839,0.52829,-0.78713,-1.2494,-0.79766,-0.32242,-0.43339,0.55752,-0.72637,0.65252,0.5179,-0.33537,-0.28058,1.2386,-0.36142,-0.56577,1.17,-0.77461,0.76643,0.42522,-0.26447,-0.4164
847	-1.259,0.51623,0.064856,0.44208,-0.39156,-0.81307,-1.6851,-0.50085,0.65604,-1.3466,0.25824,0.036329,-0.040016,-0.53656,1.1128,0.12312,0.10194,0.1435,1.1769,1.3194,0.24654,0.6043,0.11686,-0.35837,-0.58321
848	-0.38868,1.009,0.92324,0.047711,-0.30416,-0.37315,-1.9568,-1.3609,0.43649,-0.048536,-0.24089,1.0226,1.4524,0.31648,-1.2484,1.084,0.73208,0.40442,2.5301,0.73742,0.042039,-0.68756,0.0040483,-0.31734,-0.10357
849	-1.959,2.1365,0.14894,1.1206,0.55626,0.48403,-0.83869,-0.63836,1.9397,-0.15226,-1.0197,0.72958,1.4481,0.64681,-0.12282,0.33067,2.216,-0.15514,0.28809,0.68892,1.7673,-1.7137,0.56301,1.1184,1.3345
850	-0.68491,-0.065224,-0.46264,0.92995,1.3761,-0.0063668,-1.0047,-1.1984,0.68904,0.40873,0.30617,1.0105,1.2541,-0.010029,1.1301,-0.037612,-0.047725,0.30679,-0.34457,0.16994,0.16245,1.0836,-0.85249,-1.8897,0.1845
851	0.2495,0.98955,1.598,-0.78303,-0.6738,2.9569,-0.81358,1.212,1.8534,-1.3524,-0.35671,2.4335,0.49365,0.3113,0.090664,-0.31538,-0.94341,-1.2055,0.96032,1.0467,2.098,-1.4791,-0.73318,0.51538,0.091835
852	-0.3502,1.0166,0.37147,-0.045201,-0.0068365,-0.81078,0.27506,-0.53191,0.17344,0.25045,-0.80196,1.5052,2.288,-0.84828,0.436,1.2179,1.19,-0.15815,0.63143,-0.018336,0.26355,0.62001,1.0603,0.70498,0.16771
853	-0.73191,1.1235,0.061486,-0.69055,-0.73028,-0.3461,-0.2216,-0.31607,-1.4697,0.16042,-0.79948,-0.68915,2.3996,-0.52753,0.10951,-0.24826,0.44982,1.069,-0.64525,-1.0459,-1.2294,-0.32725,1.0068,0.40354,0.31209
854	-0.5605,1.7533,0.64035,-0.04396,0.49289,-0.84759,-1.224,-0.30659,-0.32192,-0.6031,-1.2883,1.404,1.2005,-1.9806,0.055851,-1.717,1.6622,-0.093981,-0.10902,1.0129,1.6376,0.11055,1.0458,0.20734,1.209
855	-0.58861,-0.30733,-0.1984,-0.10878,-0.59987,-1.3608,-0.9238,-1.113,1.277,-0.50218,-0.82048,-0.028083,1.1454,0.39913,0.25508,0.94038,1.5489,0.52891,1.0737,0.87436,-0.67211,-0.52817,0.69341,-0.96151,-0.12141
856	-0.32151,2.7029,0.38118,-0.38543,-0.23963,1.3487,-1.31,-1.1366,0.31844,-0.66825,-0.2152,1.5349,1.86,2.42,-1.3441,-0.23663,0.059757,-1.0438,2.5664,-1.2296,2.1706,-0.4499,0.86202,1.9847,-0.38816
857	-0.33414,0.11888,-0.24396,0.13485,-0.36243,-0.61663,-0.98118,-0.57899,-0.1691,-0.86017,-0.48588,-0.051061,1.3437,-1.1614,0.75975,1.4169,0.81881,0.24925,0.51937,1.292,0.7091,-0.195,1.3675,1.7956,-0.42336
858	-0.14487,-1.2236,-0.21738,-0.54672,-0.52166,-0.60693,0.69904,-2.37,-0.75716,-0.047791,-1.1311,0.90459,1.7336,0.85131,-0.73439,0.052036,0.80658,1.1642,0.57684,-0.84225,0.18398,0.11338,-0.2575,0.72524,-1.4345
859	-0.17273,1.436,0.54127,-0.19665,-0.64099,-1.2005,-0.29537,-0.81578,-0.19984,0.23116,-0.32467,1.2199,1.8228,-0.34549,1.0449,0.046322,0.41338,0.045972,0.31292,0.35377,0.57557,1.1913,-1.131,1.1224,-0.53001
860	-1.6229,-1.4745,2.4487,0.14194,-0.7264,-1.3665,0.49178,-2.8366,-0.63132,1.067,-1.9364,0.41269,1.4393,-1.5633,1.778,0.2338,0.11835,-0.034262,-0.17935,-1.061,0.098202,0.95856,0.27476,-0.51661,-1.2031
861	1.1623,1.3319,0.62774,-1.2318,0.98125,1.952,-0.045589,0.85157,1.3646,-1.8925,-1.1026,2.297,0.15125,0.23987,-0.50736,0.64458,-0.73765,-0.26524,-0.11885,1.4606,1.0979,0.28086,1.4213,-0.7158,0.49708
862	-1.6272,1.0765,-0.25097,0.28074,0.16998,0.24665,-0.20218,-0.78853,1.1004,-1.4107,-0.043471,0.60992,0.55163,0.72061,-1.0204,0.1586,1.3395,-0.061327,2.4002,0.40255,1.0107,-0.48541,0.89539,0.13204,-0.52145
863	0.54294,-0.38785,-2.2932,2.5725,-0.58951,-0.40184,-0.54552,-0.3797,0.38586,-1.1224,-0.63297,-0.25665,-0.53383,0.64748,0.35553,1.6735,-0.85224,0.04847,-1.4092,1.0063,0.80246,-0.55363,-0.21504,-0.22906,-1.1299
864	-0.40737,-1.1946,-0.38428,1.9808,-3.8699,1.1678,-1.8385,-0.86014,1.2068,0.44291,0.3895,-0.063696,-1.0882,0.21135,-1.6824,1.9986,0.56624,-0.85938,3.2125,-1.2026,-0.62407,-1.4135,1.4163,1.3332,-3.3886
865	-1.1651,0.90757,1.0016,-0.6162,-0.73547,0.12254,0.013118,0.78734,-0.13468,1.1404,-0.27147,0.82869,-0.96193,1.9271,-0.66853,0.21494,-0.021244,-0.30786,-1.0996,-0.044916,-1.5313,-0.44078,-1.9631,0.37882,-0.58144
866	0.27767,0.45893,0.13549,-0.22075,0.97999,-0.22093,0.28694,-1.5676,0.73086,-1.4938,0.15585,0.51876,-0.7652,-0.49452,0.16897,0.78263,1.022,0.031261,0.83749,0.18386,-1.0649,-1.3191,-0.26637,-0.041595,-0.29586
867	0.13177,-1.3233,-0.70213,-0.76021,-0.40032,-2.1087,-1.4378,-2.243,0.020233,0.76566,0.32496,-1.0872,0.50742,-0.90597,-0.14558,-0.8715,0.36541,0.5074,0.93387,0.46267,0.56753,-2.0839,-1.0935,-0.89903,-0.9654
868	0.084761,0.5511,-0.17643,0.017095,0.63823,0.14455,-0.55882,-0.0020496,0.42153,0.34773,-0.25013,0.41052,0.72275,-0.12068,-0.3388,-0.23237,-0.67858,0.33488,-0.25615,0.067198,0.28574,0.33414,-0.67019,-0.16998,-0.028274
869	-0.15339,0.402,-0.56569,-1.1799,0.73019,-0.69713,-1.0146,-1.4764,1.6713,-0.96929,-0.2012,0.60341,-0.33278,-1.0002,0.61574,0.29364,0.14691,0.82347,1.274,0.62339,-0.54194,-0.46352,-0.41299,-1.1181,-0.45242
870	0.034636,-0.34589,1.1091,0.38213,-2.3579,-1.8245,-0.25228,-1.1688,-1.6222,0.10803,-0.27785,1.4999,1.6318,-0.15225,0.76157,1.802,1.2926,0.91724,-0.21601,-2.1368,-0.97886,-0.055167,0.82646,0.081195,-0.45608
871	0.19102,0.66654,0.63883,-0.32455,0.7487,-0.72733,-1.4086,-1.0491,0.69019,-0.44393,-0.71765,0.027795,0.40435,1.0285,-0.82246,-0.12989,1.2797,0.063335,-0.52233,0.0065848,0.12698,0.90908,-0.22359,-0.60718,-0.52499
872	-1.1641,-0.25567,0.83525,0.60293,-0.065947,-0.57671,0.11388,-0.80533,0.73633,0.54376,0.080889,1.7143,1.4672,0.21775,0.39781,-0.20033,-0.94004,-0.73147,0.15641,-0.69998,0.52418,2.585,1.0447,1.507,0.050443
873	-0.27143,-1.4063,0.40263,-0.076999,0.62047,-0.60857,-1.8373,-2.0269,-1.4729,-0.73256,-0.13397,-0.026129,1.6559,0.64266,0.057814,0.12284,0.66158,-0.20553,0.23323,-0.12556,1.5861,-0.6012,-1.3198,-0.15796,0.053827
874	0.15299,0.93224,-0.26741,-0.3461,0.22423,-1.3973,-0.25362,-0.84854,-0.1318,-1.4564,-0.25417,-0.93596,1.2613,0.41146,1.713,0.8004,1.1194,0.57914,1.4374,0.40116,-0.058784,-0.14908,0.30623,1.4965,-0.94727
875	-0.046492,0.48165,0.41922,0.092958,-0.80494,-0.73477,-0.93348,-0.23967,1.1646,-0.0024449,-0.71739,0.29949,1.1196,-1.1112,-1.2297,0.40191,-0.36354,-0.64791,0.022304,0.90627,-0.030249,2.2187,-0.25897,0.36925,-0.80345
